CTAS,GOOG,HAS,HOLX,IDXX,JBHT,KLAC,LILAK,SHPG
125.4799,866.3485,101.55,44.35,162.85,92.99,101.065,22.48,178.0
125.35,866.7,101.5,44.36,162.79,92.95,101.0,22.4775,178.0
125.315,866.56,101.62,44.37,162.79,92.96,101.0,22.475,178.1
125.29,866.6499999999999,101.68,44.38,162.79194999999999,93.0,101.0,22.4725,178.06599999999997
125.18,866.33,101.635,44.38,162.7939,92.9125,100.99,22.47,178.06
125.28,866.52,101.65,44.371,162.75,92.945,101.0,22.4399,178.19999999999996
125.22,866.69,101.63,44.38,162.84,92.94,100.99,22.4101,178.282
125.2,866.7,101.63,44.39,162.7718,92.95,100.98,22.45,178.38
125.15,866.7,101.65,44.38,162.74,92.93700000000001,100.89,22.44,178.34
125.13,866.72,101.59,44.4,162.77,92.93,100.87,22.44,178.33
125.12,866.98,101.59,44.41,162.81,92.93,100.88,22.445,178.15
125.1273,867.435,101.6,44.42,162.78,92.93,100.85499999999999,22.45,178.16
125.07,867.25,101.47,44.41,162.74,92.93,100.83,22.44,178.22
125.08,867.38,101.515,44.41,162.7691,92.93,100.78,22.43,177.975
125.065,867.77,101.4575,44.41,162.7982,92.96,100.79,22.435,177.88
125.035,867.8376,101.455,44.43,162.83,92.925,100.79,22.4399,177.83
125.01,867.93,101.436,44.43,162.84,92.935,100.81,22.43,177.93
124.995,867.76,101.42,44.42,162.79,92.93,100.81,22.4325,177.865
125.0003,868.1,101.4,44.43,162.74,92.915,100.81,22.435000000000002,177.8456
125.02,868.1284,101.42,44.45,162.81,92.93,100.82,22.4375,177.81
125.03,868.45,101.44,44.46,162.82999999999998,92.93,100.79,22.44,177.8
125.13,868.7292999999999,101.46,44.46,162.85,92.98,100.795,22.44,177.78
125.17,868.7989999999999,101.5,44.46,162.88,93.01,100.8,22.44,177.72999999999996
125.14,868.7899999999997,101.55,44.45,162.92000000000002,93.04,100.77,22.44,177.69999999999996
125.2,869.0499999999997,101.51,44.46,162.96,93.0,100.75,22.44,177.68
125.13,868.95,101.5,44.44,162.97999999999996,92.93,100.75,22.42,177.62
125.05,869.0160000000003,101.49,44.4462,162.94999999999996,92.98,100.78,22.43,177.57
125.05,869.2999999999997,101.51,44.45,162.99,92.94,100.78999999999999,22.405,177.69
125.07,869.1,101.53,44.45,163.0,92.93,100.8,22.4125,177.65
125.05,868.8999999999999,101.53,44.45,162.97,92.93,100.77,22.4,177.67
125.0,869.1499999999999,101.55,44.45,162.97999999999996,92.92,100.78,22.39,177.75
125.03800000000001,869.0299999999999,101.54405,44.445,162.99499999999998,92.97,100.79,22.4,177.79
125.07600000000001,869.0049999999999,101.5381,44.45,163.01,92.93,100.8,22.39,177.72999999999996
125.035,868.98,101.45,44.45,163.0,92.93,100.79,22.41,177.675
125.04,869.0,101.46,44.44,163.01,92.94,100.79333333333334,22.415,177.64
125.05,868.93,101.4,44.43,163.02,92.93,100.79666666666667,22.42,177.63
125.08,869.26,101.46,44.43,162.88,92.98,100.8,22.43,177.74
125.07,869.48,101.52,44.44,162.97,92.98,100.792,22.41,177.76
125.06,869.7899999999997,101.54499999999999,44.435,162.94999999999996,92.98,100.82,22.4,177.815
125.06,869.75,101.57,44.43,162.90999999999997,92.96,100.8,22.408,177.83
125.06,869.845,101.54,44.45,162.87,92.96,100.84,22.405,177.72999999999996
125.1,870.0,101.54,44.48,162.9,92.96,100.89,22.42,177.71
125.14,870.1098,101.52,44.475,162.93,92.98,100.91,22.4,177.76
125.16499999999999,870.18,101.52,44.48,162.9032,92.97,100.91,22.4,177.75
125.19,870.0,101.5,44.5,163.0,92.97,100.91,22.4,177.69
125.18666666666667,869.95,101.48,44.5,162.8801,92.96,100.9001,22.4,177.66
125.18333333333334,870.0,101.44,44.5,162.9,92.99,100.89,22.4,177.59
125.18,869.9804,101.45,44.49,162.9314,92.96,100.89,22.4,177.63
125.16333333333334,869.7799999999999,101.46,44.47,163.0,92.9344,100.86,22.4,177.615
125.14666666666666,870.115,101.405,44.46,162.934,92.925,100.85,22.4,177.6
125.13,870.13,101.35,44.45,162.927,92.95,100.84,22.395,177.53
125.09,870.0299999999999,101.33,44.45,162.92,92.93,100.81,22.39,177.51
125.09,870.23,101.41,44.455,162.91,92.92,100.82,22.39,177.58
125.09,870.24,101.37,44.41,162.89,92.85,100.8,22.39,177.59
125.09,870.24,101.39,44.4,162.77,92.775,100.8,22.39,177.5697
125.09,870.72,101.41,44.4425,162.78500000000003,92.775,100.82,22.39,177.5494
125.09,870.86,101.46,44.44,162.8,92.86000000000004,100.825,22.39,177.67
125.075,870.6749999999997,101.46,44.44,162.88,92.8892,100.83250000000001,22.385,177.65
125.0696,870.63,101.49,44.43,162.85,92.87,100.84,22.4,177.54
125.03479999999999,870.7804,101.56,44.43,162.9,92.88,100.85,22.41,177.57
125.0,870.85,101.5,44.419,162.762,92.83,100.86,22.41,177.41
124.949,870.8999999999999,101.47,44.455,162.735,92.87,100.91,22.41,177.43
124.94,870.625,101.48,44.45,162.7375,92.88,100.88,22.41,177.34
124.95,870.64,101.48,44.45,162.74,92.85,100.89,22.42,177.34
124.97,870.63,101.41,44.44,162.8,92.83,100.905,22.43,177.34
124.98,870.25,101.43,44.44,162.79,92.79,100.91,22.43,177.34
124.96666666666667,870.0,101.39,44.43,162.82499999999996,92.79,100.89,22.42,177.34
124.95333333333333,869.93,101.36,44.44,162.84,92.81,100.88,22.44,177.36
124.94,870.0208,101.36,44.43,162.69,92.82,100.87,22.425,177.38
124.97,870.2,101.35,44.43,162.67000000000002,92.83,100.85,22.42,177.37
124.98,870.4099999999999,101.33,44.425,162.65,92.8,100.87,22.415,177.33
124.96333333333334,870.46,101.3,44.42,162.57999999999998,92.75,100.87,22.41,177.29
124.94666666666667,870.0,101.3,44.41,162.51,92.72,100.84,22.4,177.25
124.93,870.0,101.34,44.41,162.59,92.7,100.87,22.4,177.24
124.96,870.2989999999999,101.3,44.39,162.61,92.76,100.89,22.41,177.26
124.99,870.3651,101.32,44.4,162.62039999999996,92.75,100.88,22.41,177.28
125.0,870.14,101.3,44.4,162.59269999999998,92.73,100.87,22.41,177.19999999999996
125.00470000000001,870.6499999999999,101.34,44.4,162.565,92.75,100.86,22.41,177.23999999999998
125.00940000000004,870.5499999999997,101.31,44.39,162.57125,92.7732,100.9,22.41,177.28
124.98,870.76,101.3,44.4,162.5775,92.74,100.89,22.41,177.25
124.9925,870.73,101.285,44.41,162.58375,92.74,100.91,22.405,177.22
125.005,870.7,101.24,44.4,162.59,92.71,100.9,22.39,177.175
125.0175,870.5075,101.24,44.39,162.46,92.7,100.9,22.384999999999998,177.13
125.03,870.315,101.28,44.39,162.58,92.685,100.91,22.38,177.16
125.03,870.74,101.23,44.39,162.58,92.73,100.94,22.38,177.22
125.04,871.1898999999999,101.21,44.385,162.6,92.74,101.03,22.38,177.24
125.09,871.08,101.19,44.39,162.57,92.75,101.04,22.38,177.29
125.08255,871.01,101.19,44.37,162.54,92.74,101.06,22.37,177.24
125.07509999999999,871.07,101.18,44.37,162.58999999999997,92.71,101.06,22.372500000000002,177.21
125.06765,871.1499999999999,101.2,44.37,162.64,92.71,101.09,22.375,177.18
125.0602,871.3254,101.2,44.38,162.6599,92.72,101.11,22.37,177.15
125.06015,871.1,101.2,44.38,162.58,92.72,101.12,22.37,177.16500000000002
125.0601,871.0299999999999,101.1692,44.38,162.53,92.71,101.09,22.37,177.18
125.06005,871.19,101.15,44.39,162.63,92.72,101.09,22.38,177.2101
125.06,871.32,101.17,44.39,162.64,92.75,101.08,22.39,177.22
124.97,871.0299999999999,101.08,44.4,162.53,92.68,101.07499999999999,22.393333333333334,177.25
124.99,871.1753,101.1,44.395,162.53,92.68,101.07,22.396666666666665,177.2627
124.975,871.18,101.14,44.4,162.55,92.7,101.07,22.4,177.2818
125.03,871.0770999999999,101.16,44.375,162.56,92.7,101.08,22.4,177.30089999999998
125.1,871.32,101.124,44.375,162.59,92.73,101.13,22.403333333333332,177.32
125.13,871.46,101.11,44.375,162.60000000000002,92.755,101.125,22.406666666666666,177.31
125.16,871.61,101.11,44.375,162.61,92.78,101.12,22.41,177.3
125.14999999999999,871.45,101.08,44.38,162.55,92.77,101.14,22.41,177.42
125.14,871.705,101.06,44.385,162.495,92.79,101.12,22.41,177.33
125.13,871.56,101.06,44.39,162.53750000000002,92.82,101.15,22.41,177.38
125.12,871.77,101.0,44.39,162.58,92.84,101.155,22.41,177.39499999999998
125.105,871.94,101.00999999999999,44.4,162.54075,92.87,101.16,22.41,177.41
125.09,871.805,101.02,44.4,162.5015,92.89,101.16,22.42,177.41
125.10333333333334,871.84,101.0,44.39,162.53,92.83,101.15,22.42,177.43
125.11666666666666,871.75,101.0,44.42,162.6,92.83,101.165,22.42,177.5
125.13,871.84,100.99,44.42,162.59,92.84,101.18,22.42,177.54
125.08,871.99,101.015,44.42,162.58,92.84,101.1809,22.42,177.515
125.07499999999999,872.0,100.99,44.41,162.69,92.815,101.22,22.42,177.53
125.07,872.1499999999999,101.0,44.4,162.68433333333334,92.79,101.23,22.42,177.575
125.04,872.31,101.07,44.41,162.67866666666666,92.8,101.22,22.417,177.62
125.01,872.27,101.06,44.4,162.673,92.8,101.17,22.414,177.6
125.01333333333334,872.22,101.035,44.42,162.685,92.81,101.2,22.43,177.59
125.01666666666667,872.46,101.01,44.4,162.69999999999996,92.8,101.18,22.425,177.585
125.02,872.5499999999997,101.04,44.41,162.68,92.81,101.19,22.45,177.53
125.02,872.7,101.09,44.41,162.68,92.82,101.23,22.44,177.47999999999996
125.02,872.2532999999999,101.09,44.41,162.64,92.81,101.2,22.43,177.46999999999997
125.01,872.4099999999999,101.08,44.42,162.64,92.81,101.18,22.42,177.46
124.94,872.25,101.11,44.42,162.675,92.82,101.185,22.42,177.405
124.97,872.3319,101.14,44.43,162.71,92.78,101.19,22.42,177.38
124.97,872.45,101.04,44.43,162.71,92.73,101.17,22.42,177.27
124.92,872.1599999999999,101.06,44.44,162.71333333333334,92.65,101.15,22.42,177.3
124.88,872.0499999999997,101.05,44.44,162.71666666666667,92.655,101.16,22.43,177.3075
124.88,872.21,101.06,44.44,162.72,92.59,101.14,22.42,177.315
124.87,872.08,100.94,44.45,162.68,92.58,101.09,22.41,177.33249999999998
124.85,872.1599999999999,100.93,44.45,162.72,92.53,101.05,22.395,177.35
124.92,872.355,100.96,44.455,162.72,92.56,101.06,22.395,177.3506
124.92,872.37,100.99,44.46,162.755,92.51,101.07,22.395,177.4
124.8801,872.5399999999997,101.0,44.46,162.83,92.51,101.07,22.3901,177.385
124.9645,872.3983,101.03,44.46,162.829,92.53,101.09,22.39,177.37
124.97725,872.2999999999997,101.1,44.46,162.81,92.55,101.07,22.4,177.34
124.99,872.2,101.1,44.46,162.77,92.6,101.08,22.41,177.28
124.975,872.2799999999999,101.069,44.45,162.76000000000002,92.65,101.09,22.43,177.25
124.96,872.2324,101.065,44.44,162.75,92.66,101.13,22.42,177.24
125.03,872.3358,101.06,44.44,162.74,92.62,101.13,22.44,177.265
125.0,871.9459,101.04,44.43,162.6,92.62,101.09,22.44,177.19
124.996,872.37,101.03,44.45,162.555,92.665,101.2,22.43,177.22999999999996
124.992,872.1699999999997,101.09,44.45,162.68,92.67250000000001,101.22,22.435000000000002,177.155
124.988,872.38,101.1,44.45,162.645,92.68,101.24,22.44,177.16
124.98400000000001,872.1338,101.11,44.46,162.61,92.7,101.32,22.45,177.10499999999996
124.98,872.25,101.175,44.46,162.61,92.68,101.27,22.45,177.08
125.0,872.0,101.18,44.46,162.58,92.68,101.28,22.44,177.12
124.97999999999999,872.12,101.14,44.46,162.62,92.67,101.29,22.43,177.11
124.96,871.865,101.2,44.46,162.66,92.68,101.31,22.433333333333334,177.09
124.965,872.1699999999997,101.15,44.455,162.61,92.67500000000001,101.24,22.436666666666667,177.10250000000002
124.97,872.1246,101.15,44.46,162.59,92.67,101.235,22.44,177.115
124.975,872.1922999999999,101.1,44.44,162.66,92.685,101.22,22.44,177.0775
124.98,872.26,101.13,44.44,162.69999999999996,92.7,101.23,22.43,177.04
124.97,872.47,101.08,44.44,162.68,92.69,101.25,22.46,177.09
124.96000000000001,872.45,101.14,44.45,162.66333333333333,92.69,101.24,22.465,177.1
124.95,872.21,101.12,44.435,162.64666666666668,92.65,101.25,22.44,177.12
124.95750000000001,872.1699999999997,101.09,44.45,162.63,92.62,101.22,22.47,177.05
124.965,872.06,101.08,44.45,162.675,92.63,101.24,22.4789,177.08
124.9725,871.52,101.05,44.45,162.62,92.61000000000004,101.22,22.48,177.04
124.98,871.84,101.06,44.45,162.6303,92.62,101.24,22.48,177.04
124.95,871.95,101.06,44.455,162.67,92.635,101.22999999999999,22.47,177.08
124.92500000000001,871.97,101.09,44.46,162.66,92.64,101.22,22.479999999999997,177.1
124.9,872.2002,101.11,44.465,162.66,92.63,101.23,22.49,177.02
124.97,872.34,101.11,44.47,162.685,92.62,101.21,22.49,177.05
124.99,872.34,101.11,44.47,162.71,92.63,101.215,22.5,177.05
125.0,872.01,101.06,44.47,162.71,92.625,101.2103,22.49,176.94999999999996
125.01,871.96,101.07,44.48,162.69,92.64,101.22,22.486666666666665,177.0
125.04,872.08,101.07,44.505,162.72999999999996,92.65,101.22,22.483333333333334,177.05
125.04666666666667,872.0,101.06,44.485,162.73999999999998,92.65,101.225,22.48,177.015
125.05333333333334,872.1,101.07,44.51,162.75,92.68,101.2501,22.48,177.03
125.06,872.315,101.11,44.49,162.705,92.71,101.28,22.48,177.06
125.03999999999999,872.62,101.1,44.48,162.66,92.67,101.27,22.48,176.97999999999996
125.02,872.6,101.07,44.49,162.62,92.65,101.26,22.47,176.96
124.98,872.585,101.155,44.5,162.65,92.62,101.29,22.47,177.005
125.0,872.76,101.13,44.46,162.6375,92.58,101.31,22.48,177.05
124.96,872.61,101.12,44.46,162.625,92.58,101.275,22.47,177.07
125.0,872.71,101.15,44.46,162.72,92.56,101.33,22.455,177.05
125.005,872.73,101.14,44.46,162.66,92.5602,101.35,22.46,176.99
125.00999999999999,872.3465999999999,101.13,44.46,162.685,92.49,101.36,22.45375,177.02
125.015,872.3517,101.13,44.46,162.64,92.45,101.36,22.4475,177.03
125.02,872.4199999999997,101.12,44.455,162.67,92.42,101.35,22.45,177.04
125.0175,872.3581,101.11,44.4543,162.6,92.3503,101.32,22.44,177.01249999999996
125.015,872.2639999999999,101.12,44.445,162.6,92.3601,101.305,22.445,177.08
125.015,872.71,101.2,44.46,162.6,92.3801,101.33,22.442500000000003,177.1
125.03,872.71,101.25,44.455,162.6,92.41,101.32,22.44,177.07
124.965,872.4792,101.27,44.46,162.6,92.44,101.31,22.44,177.03
124.99,872.56,101.21,44.45,162.49,92.39,101.3,22.45,177.02
124.94,872.46,101.23,44.46,162.51,92.37500000000003,101.315,22.45,176.94999999999996
124.94,872.14,101.21,44.455,162.42,92.36000000000004,101.32,22.45,176.97
124.99,872.3999999999999,101.28,44.49,162.54,92.42,101.33,22.45,177.045
125.02,872.4149999999997,101.29,44.49,162.54,92.41,101.3318,22.46,176.9959
125.03,872.6599999999999,101.3,44.48,162.53,92.3942,101.32,22.453333333333333,177.0
125.05,872.435,101.29,44.48,162.6,92.43,101.33,22.44666666666667,177.01
125.06,872.25,101.33,44.47,162.51,92.45,101.315,22.44,177.02
125.07,872.34,101.36,44.47,162.5615,92.42,101.335,22.445,177.02
125.2,872.5684,101.4,44.49,162.545,92.5,101.35249999999999,22.45,177.02
125.2,872.5499999999997,101.4,44.49,162.49,92.49,101.37,22.45,177.04
125.19,872.5399999999997,101.36,44.49,162.53,92.4895,101.38,22.45,177.02
125.19,872.3999999999999,101.305,44.48,162.46,92.49,101.3322,22.445,176.99
125.2,872.5960999999999,101.3213,44.48,162.47999999999996,92.47,101.34,22.44,176.96
125.185,872.4483,101.31,44.485,162.44,92.5,101.31,22.44,176.985
125.17,872.6499999999999,101.325,44.49,162.44,92.48,101.34,22.445,176.99
125.2,872.9559,101.34,44.48,162.44999999999996,92.51,101.34,22.445,177.00099999999995
125.18333333333334,872.9249999999997,101.34,44.5,162.43,92.48,101.345,22.445,177.0
125.16666666666667,872.94,101.38,44.51,162.32,92.46,101.35,22.45,176.99
125.15,872.94,101.425,44.49,162.25,92.37,101.32,22.45,177.0
125.17,873.01,101.425,44.51,162.265,92.44,101.31,22.43,177.015
125.19,872.94,101.435,44.505,162.28,92.48,101.31,22.43,177.03
125.18,873.09,101.38,44.5,162.33,92.46,101.31,22.42,177.0
125.17,873.09,101.42,44.51,162.36,92.45,101.33,22.415,176.96
125.17500000000001,873.07,101.44,44.5,162.36,92.44,101.35,22.41,177.03
125.18,873.23,101.45,44.51,162.36,92.48,101.355,22.415,177.03
125.17,873.34,101.44,44.505,162.31,92.41,101.41,22.435,177.0
125.16,873.2,101.44,44.505,162.27,92.42,101.39,22.44,176.92
125.15,873.0299999999999,101.48,44.5,162.21,92.39,101.37,22.42,176.925
125.14,873.26,101.53,44.5,162.25,92.45,101.385,22.4,176.88
125.17,873.37,101.57,44.5054,162.235,92.46,101.4,22.42,176.93
125.13499999999999,873.0,101.61,44.505,162.22,92.44,101.43,22.42,176.93
125.1,873.01,101.64,44.51,162.207,92.47,101.41,22.41,176.87
125.1,873.12,101.69,44.52,162.21,92.46,101.49,22.405,176.86
125.13,873.7949999999997,101.73,44.53,162.32,92.45,101.5,22.405,176.89
125.12,873.77,101.74,44.52,162.28,92.43,101.49,22.35,176.93
125.1,873.5299999999999,101.71,44.53,162.29,92.41,101.49,22.355,176.9728
125.16,874.47,101.76,44.555,162.38,92.42,101.57,22.39,177.0
125.16,874.18,101.69,44.545,162.37,92.41,101.57,22.42,176.94999999999996
125.185,873.98,101.66,44.56,162.38,92.4,101.57,22.42,176.97999999999996
125.21,874.1599999999999,101.7,44.55,162.39,92.38,101.62,22.41,176.97999999999996
125.27,874.21,101.745,44.56,162.44,92.41,101.63,22.43,177.08
125.25999999999999,873.86,101.74,44.555,162.44999999999996,92.4,101.58,22.43,177.03
125.25,873.7799999999999,101.77,44.555,162.4,92.38,101.57,22.41,177.03
125.24,873.96,101.76,44.55,162.42,92.39,101.63,22.41,177.06
125.27,874.1599999999999,101.76,44.555,162.37,92.39,101.626,22.4125,177.06
125.22,873.96,101.72,44.555,162.25,92.38,101.63,22.415,176.99
125.21,873.69,101.73,44.55,162.32,92.38,101.64,22.42,177.01
125.2,873.71,101.74,44.5618,162.31,92.33,101.63,22.41,177.02
125.225,874.08,101.76,44.56,162.31,92.34,101.65,22.41,177.06
125.24,874.09,101.7372,44.54,162.3934,92.37,101.67,22.42,177.065
125.22,874.178,101.76,44.52,162.43,92.39,101.69,22.43,177.07
125.25,874.0299999999999,101.83,44.53,162.34,92.4,101.71,22.41,177.1
125.21,874.595,101.86,44.54,162.38,92.41,101.74,22.43,177.1
125.14,874.6108,101.8402,44.54,162.41,92.39,101.78,22.42,177.1
125.17,874.6499999999999,101.82,44.565,162.44999999999996,92.38,101.78,22.4201,177.07
125.14,874.83,101.8,44.57,162.44999999999996,92.37,101.78,22.43,177.09
125.15,874.745,101.78,44.56,162.4,92.4,101.76,22.44,176.97
125.14,874.82,101.76,44.545,162.39,92.36000000000004,101.76,22.45,176.94
125.13,874.77,101.8,44.545,162.395,92.35,101.7537,22.44,176.92
125.10499999999999,874.806,101.82,44.55,162.43,92.34,101.75,22.42,176.94
125.08,875.0,101.81,44.55,162.39,92.34,101.77,22.42,177.02
125.06,874.82,101.81,44.55,162.42,92.34,101.74,22.4101,177.06
125.07,874.6499999999999,101.8,44.55,162.44999999999996,92.31,101.69,22.41,177.04
125.09000000000002,874.5399999999997,101.8,44.545,162.47,92.32,101.69,22.42,177.11
125.11000000000004,874.6699999999997,101.81,44.55,162.44,92.33,101.7,22.42,176.94
125.1,874.39,101.71,44.535,162.42,92.28,101.64,22.41,176.91
125.07,874.245,101.74,44.51,162.365,92.31,101.67,22.4,176.9301
125.07,874.09,101.77,44.525,162.44999999999996,92.33,101.65,22.4,177.02
125.15,874.08,101.78,44.52,162.47999999999996,92.32,101.62,22.4,176.96
125.14,873.71,101.79,44.515,162.41,92.32,101.68,22.41,176.92
125.12,873.77,101.8,44.5,162.31,92.29,101.71,22.4,176.91
125.14,873.97,101.85,44.505,162.38,92.32,101.7012,22.4,176.97999999999996
125.12,874.0,101.845,44.5,162.44,92.34,101.7,22.41,176.97999999999996
125.08,873.97,101.79,44.51,162.42859999999996,92.26,101.71,22.41,177.01
125.06,874.07,101.8,44.51,162.435,92.3,101.7,22.405,176.97
125.06,873.5,101.8,44.495,162.39,92.3,101.655,22.39,176.94
125.07,873.2999999999997,101.81,44.49,162.33,92.27,101.66,22.4,176.96
125.06,873.395,101.76,44.49,162.33,92.22,101.7,22.41,176.99
125.08,873.5399999999997,101.765,44.5,162.33,92.19,101.68,22.4,177.01
125.03,873.5399999999997,101.73,44.5,162.35,92.185,101.67,22.39,177.0
125.05,873.32,101.76,44.45,162.465,92.215,101.69,22.39,176.94
125.13,872.93,101.75,44.4,162.4,92.23,101.64,22.39,176.91
125.12,872.5499999999997,101.73,44.415,162.3556,92.19,101.57,22.37,176.91
125.07,872.64,101.68,44.42,162.3001,92.17,101.56,22.37,176.87
125.08,872.49,101.7,44.42,162.38,92.17,101.6,22.36,176.88
125.09,872.45,101.65,44.415,162.36,92.15,101.62,22.36,176.9
125.05,872.5,101.66,44.42,162.4,92.14,101.68,22.36,176.85
125.1,872.74,101.65,44.415,162.46,92.14,101.7,22.37,176.89
125.08,872.5399999999997,101.64,44.415,162.47999999999996,92.14,101.71,22.355,176.87
125.11000000000004,872.575,101.63,44.46,162.5,92.16,101.72,22.38,176.84
125.11000000000004,872.2999999999997,101.57,44.43,162.43,92.13,101.71,22.37,176.68
125.17,873.84,101.37,44.4,162.69999999999996,92.3,101.78,22.31,176.6
124.81,872.59,100.97,44.185,162.61,91.32,101.78,22.34113333333333,176.91
124.845,872.5915999999999,101.27,44.27,162.68,91.38499999999999,101.53999999999999,22.37226666666667,177.11
124.88,874.25,101.29,44.33,162.6,91.45,101.3,22.4034,177.0
125.03,875.61,101.88,44.36,162.614,91.27,101.61,22.3917,177.07
125.38,875.6649999999997,101.715,44.4419,162.43,91.54,101.5563,22.38,177.18
125.02,875.5399999999997,101.7,44.49,162.35,91.7,101.72,22.31,176.97
125.08,874.76,101.63,44.45,162.57,91.7,101.65,22.3,176.92
124.995,874.1,101.56,44.49,162.365,91.7,101.6,22.27,177.01
124.91,874.01,101.5762,44.4968,162.37,91.7,101.6,22.25,177.01
124.91,874.19,101.5799,44.5565,162.4,91.705,101.53,22.33,177.04
124.975,874.47,101.52,44.48,162.22999999999996,91.65,101.505,22.355999999999998,176.97999999999996
124.94,874.2999999999997,101.51,44.49,162.05,91.57,101.45,22.26,176.77
124.91,873.74,101.41,44.49,162.05,91.615,101.31,22.33,176.63
124.99,873.45,101.48,44.47,161.94,91.66,101.3,22.311999999999998,176.69999999999996
125.05000000000001,873.7525,101.52,44.48,161.9,91.7,101.32,22.35,176.79
125.11000000000004,872.8101,101.49,44.48,162.08,91.64,101.19,22.37,176.9
125.01,873.48,101.45,44.46,161.96,91.62,101.245,22.32,176.88
125.1,872.965,101.34,44.41,161.925,91.67,101.2,22.35,176.72999999999996
125.12,873.1599999999999,101.25,44.44,162.04,91.61,101.27,22.35,176.79
125.08,873.445,101.27,44.43,162.05,91.66,101.26,22.34,176.87
125.11000000000004,873.3308,101.35,44.45,162.03,91.65,101.26,22.35,176.89
125.10500000000002,873.5254999999999,101.36,44.42,161.945,91.7,101.14,22.3596,176.86
125.1,873.7086,101.4,44.45,161.83,91.65,101.19,22.35,176.91
124.91,873.2999999999997,101.41,44.44,161.8899,91.65,101.13499999999999,22.35,176.82
124.88333333333333,873.06,101.42,44.44,161.86,91.73,101.08,22.34,176.88
124.85666666666667,873.01,101.3837,44.46,161.71,91.77,101.08500000000001,22.35,176.87
124.83,873.49,101.3,44.48,161.82,91.7,101.09,22.31,176.88
124.85499999999999,872.88,101.18299999999999,44.455,161.71,91.67,101.0,22.33,177.03
124.88,872.305,101.16,44.47,161.44,91.71,100.99,22.32,177.24
124.82499999999999,873.13,101.2,44.48,161.54,91.69,101.07,22.32,177.3
124.77,873.37,101.2613,44.5,161.3715,91.74,101.01,22.33,177.32
124.76,873.89,101.24,44.521,161.47,91.83,101.11,22.33,177.36
124.88,874.02,101.34,44.53,161.47,91.88,101.14,22.36,177.41
124.89,874.49,101.34,44.55,161.63,91.82,101.09,22.36,177.44999999999996
124.905,874.6599999999999,101.32,44.51,161.72999999999996,91.85,101.02,22.36,177.43
124.92,874.6699999999997,101.335,44.53,161.85,91.8,101.06,22.369999999999997,177.4
124.96,874.88,101.39,44.53,161.84,91.93,101.02,22.38,177.4
125.07499999999999,874.95,101.35,44.53,161.83,91.99,100.97,22.38,177.37
125.19,875.33,101.35,44.57,161.955,92.015,101.0,22.38,177.36
125.18,874.7999999999997,101.4,44.58,162.07,92.02,101.03,22.43,177.37
125.08,874.73,101.38,44.61,162.12,91.88,100.91,22.425,177.405
125.09500000000003,874.47,101.35,44.62,162.21,91.86,100.88,22.425,177.55
125.11000000000004,874.51,101.28,44.645,162.35,91.925,100.83,22.41,177.61
125.09,874.86,101.27,44.65,162.3502,91.9,100.88,22.4299,177.69
125.12,874.96,101.28,44.625,162.42,91.75,100.87,22.43,177.77
125.15,874.9099999999999,101.26899999999999,44.636,162.5,91.78,100.86,22.455,177.68
125.03,874.8696,101.26,44.65,162.53,91.77,100.88,22.43,177.59
124.96,874.855,101.26,44.6,162.34,91.75,100.92,22.38,177.61
124.935,875.14,101.29,44.6,162.185,91.8,100.91,22.37,177.6
124.95750000000001,874.8999999999999,101.28,44.6,162.1,91.81,100.899,22.37,177.63
124.98,874.69,101.28,44.6,162.06,91.77,100.9,22.36,177.58
125.1,874.959,101.21,44.585,162.05,91.7775,100.89,22.36,177.61
125.075,874.77,101.27,44.6,162.04,91.785,100.88,22.36,177.69
125.04,874.47,101.3,44.635,162.16,91.785,100.85,22.36,177.72999999999996
125.035,874.21,101.406,44.62,162.24,91.775,100.82,22.34,177.72999999999996
125.06,874.6,101.37,44.62,162.115,91.76750000000001,100.79,22.33,177.69999999999996
125.12,874.36,101.4,44.63,162.24,91.76,100.78,22.34,177.69
125.0,874.5299999999999,101.35,44.63,162.22,91.73,100.78,22.37,177.56
124.98,874.2899999999997,101.36,44.65,162.22,91.74,100.76,22.37,177.63
125.07,874.2799999999999,101.4,44.64,162.27,91.75,100.835,22.38,177.62
125.08,874.4042,101.51,44.63,162.2795,91.75,100.75,22.385,177.64
125.08,873.9134,101.47,44.62,162.15,91.74,100.8,22.3968,177.66
125.08,873.6699999999997,101.4247,44.6,162.08,91.73,100.83,22.38,177.69999999999996
125.06,873.71,101.37,44.6,162.18,91.75,100.75,22.4,177.64
125.06,873.3999999999999,101.35,44.59,161.91,91.71,100.73,22.46,177.74
125.06,873.315,101.33,44.57,161.91,91.72,100.69,22.46,177.82
125.1,873.815,101.4,44.57,161.94,91.755,100.69,22.48,177.87
125.09666666666666,873.5375,101.35,44.56,161.97,91.78,100.77,22.43,177.89
125.09333333333333,873.26,101.35,44.555,161.97499999999997,91.74,100.82,22.45,177.89
125.09,873.46,101.38,44.56,161.97999999999996,91.7,100.78,22.435,177.89
125.035,873.26,101.39,44.55,162.06,91.75,100.8,22.45,177.97
124.98,872.7,101.29,44.54,161.89,91.7,100.81,22.46,177.9
124.935,872.69,101.28,44.5,161.83,91.76,100.8,22.46,177.875
124.9325,872.5375,101.33,44.51,161.84,91.75,100.77,22.43,177.8
124.93,872.5,101.37,44.5,161.8,91.81,100.75,22.44,177.77
124.83,872.39,101.34,44.49,161.84,91.83,100.79,22.45,177.79
